Date,Location,Country,Temperature,CO2 Emissions,Sea Level Rise,Precipitation,Humidity,Wind Speed
2000-02-26 06:51:18.307830783,Nathanstad,Kenya,18.05555501584053,510.1945487177534,1.5476320598636,4.934935710032418,46.47878849225421,48.808645464187336
2000-02-27 03:01:01.566156615,South Wayne,Marshall Islands,11.159921636533417,416.646043570293,-1.2537868744066358,94.16678390933193,24.72334804648075,26.730502421243287
2000-02-27 23:10:44.824482448,West Roberthaven,Korea,5.2698309649415584,413.86225368713735,-1.198444108321148,46.7028089279769,29.62113429728933,15.495185432984915
2000-02-28 19:20:28.082808280,West Susanmouth,Dominica,20.196130377679488,387.0215658306274,0.4281282464634206,24.63835114810117,69.15914059117631,2.2671118149503955
2000-02-29 15:30:11.341134113,East Melissaville,China,13.85135273571046,369.247934625202,-0.8586114955721874,77.18613609478146,46.974567745808315,3.254734403857201
2000-03-01 11:39:54.599459946,West Jamiechester,Trinidad and Tobago,20.05772886073391,415.84691109921454,-0.4303346485845572,94.15516069954822,56.63867359949564,10.785693211152664
2000-03-02 07:49:37.857785778,Courtneyberg,Northern Mariana Islands,17.154980549942728,457.6056921516844,-0.3888689221349449,11.771780754842286,36.694402529699424,14.888116864923346
2000-03-03 03:59:21.116111611,Lake Justin,Svalbard & Jan Mayen Islands,6.781556766381403,406.7626253604233,0.595848791737568,50.412095872414916,69.01243891819985,40.383886638425196
2000-03-04 00:09:04.374437443,New Sandrafurt,Czech Republic,17.150953508484587,421.1474398159904,0.3390488689414049,75.89569300249227,49.17712046507613,9.966886101252781
2000-03-04 20:18:47.632763276,New Christianbury,Costa Rica,13.463884983413273,391.1309254875093,-0.7340100936638956,0.6656289760804568,92.34424154196243,33.15509542249932
2000-03-05 16:28:30.891089109,Whiteview,Vietnam,11.522796955179912,515.8959798545253,0.7636158359759274,46.398103937816074,20.701472344948925,22.986530239716206
2000-03-06 12:38:14.149414941,South Sylvia,Denmark,11.347275076957573,420.26527593641606,0.6033014749826829,49.72030272650255,50.6738896885245,17.359849287212796
2000-03-07 08:47:57.407740774,Adamberg,Svalbard & Jan Mayen Islands,14.63708216527822,371.42137085540344,-0.630045670112366,91.15551613231125,66.0666968560302,38.482086294183574
2000-03-08 04:57:40.666066606,Martinfort,Pitcairn Islands,8.495679557493672,317.7208738234378,0.9985524884371056,5.435318289129098,52.14746015253417,37.21720865956301
2000-03-09 01:07:23.924392439,New Jamestown,Mongolia,19.40125105368296,381.99239993598707,1.2209368551140163,57.3462562278972,53.84324217221079,2.143677232983776
2000-03-09 21:17:07.182718271,New Katrina,Uganda,15.550801069624919,410.514347776051,0.7452955637942891,93.70070429613727,94.70640926688199,40.972638748866615
2000-03-10 17:26:50.441044104,Grossstad,Iraq,17.262277357970994,401.77609769019557,-0.35101901133567315,64.10598711954749,72.37048818917619,4.588576721070203
2000-03-11 13:36:33.699369937,Gordonport,Ecuador,29.090744279969325,404.8284513050935,-1.9597341057401605,15.245285511302475,20.355854594614232,39.55675648105451
2000-03-12 09:46:16.957695769,Holmesport,Turks and Caicos Islands,19.637096865694264,387.9655498906256,-1.6888301313291243,34.63693402484815,35.81672229026154,23.959437002279422
2000-03-13 05:56:00.216021602,South Larryland,Barbados,18.924077122495284,361.00194874803594,-0.2217485564957272,8.57405192382734,41.4480951830649,37.07648154909537
2000-03-14 02:05:43.474347434,South Thomas,Peru,21.623596445785207,425.2800525246326,-0.18445975052911864,63.200488393591925,21.278135537355414,40.98423937872049
2000-03-14 22:15:26.732673267,Lake Shawna,United Arab Emirates,21.023944275193422,437.80483082452747,1.1844599106532152,66.4219741665065,28.28331360073143,47.902542749969136
2000-03-15 18:25:09.990999099,Josephport,Antarctica (the territory South of 60 deg S),16.59033314534201,375.7293089788387,1.6819630916679225,75.98573039068893,79.43828434818862,5.470460223922852
2000-03-16 14:34:53.249324932,East Brandonchester,Algeria,13.84549759192933,358.16372812448526,-1.7183261758176382,54.00304106981474,1.6699058065187011,38.686633810825235
2000-03-17 10:44:36.507650765,Harperchester,Moldova,19.680955541658257,416.9718238965302,1.6426158338798622,0.03767194062941348,85.05290828075874,32.251104200176265
2000-03-18 06:54:19.765976597,East Angela,Vietnam,11.657608079914079,423.4286050340274,-0.5836551888049877,76.0155625080692,90.07191440482259,12.98096766492976
2000-03-19 03:04:03.024302430,Richardchester,Lesotho,16.145513194217088,445.4429897674043,-2.160843995716154,52.93523783240089,49.129091775829615,29.84614276215404
2000-03-19 23:13:46.282628262,Millsstad,Fiji,16.758681802191944,394.42781794825277,0.23735880390440403,41.686971165860356,24.38378949573763,49.63551603551043
2000-03-20 19:23:29.540954095,Erikborough,Liechtenstein,9.413675492499419,361.1621975055812,-0.6466619854315909,70.73044028872218,25.97871420620309,11.986990345487698
2000-03-21 15:33:12.799279928,Port Donald,Afghanistan,22.174141662091504,476.68630255036146,1.4901735358259804,69.50823226814187,20.654409569062583,14.88229505220014
2000-03-22 11:42:56.057605760,Lake Robertview,Bolivia,16.9093581393216,370.06252388726483,1.1625548892689,97.34305146904107,43.29991700275342,38.223136641316394
2000-03-23 07:52:39.315931593,West Michaelbury,Singapore,17.170295901923893,329.0512040240539,-0.31581155947773365,89.37550199649591,3.018483064737576,8.420927064780864
2000-03-24 04:02:22.574257425,Port Carriefurt,United States Minor Outlying Islands,11.35018112704649,430.9971213957051,0.28442604284250184,55.31049410126773,36.63863617289642,19.92384024049262
2000-03-25 00:12:05.832583258,Thomasberg,Netherlands,12.397555710208328,411.10187409943535,0.42197489965071255,79.80127331620088,92.00034514394231,36.527100570509035
2000-03-25 20:21:49.090909090,West Anthony,French Polynesia,17.517593328474337,345.25986758304543,0.7716298876571568,19.86803759405443,16.24926688691566,22.60070120628538
2000-03-26 16:31:32.349234923,West Karenmouth,Bulgaria,23.89013014871705,378.8189279556597,-0.27280753727344137,92.87095255126142,64.31923222010303,2.5098221795492206
2000-03-27 12:41:15.607560756,Keithmouth,Central African Republic,19.816565416170217,410.9415473842474,0.7964219507313325,30.598730004974094,85.83092995720007,16.63252027183836
2000-03-28 08:50:58.865886588,South Brittanyview,Finland,8.566691881396123,341.92906101689294,0.6978381516547183,35.651899535496604,56.81474862688174,47.485718205858895
2000-03-29 05:00:42.124212421,North Victoriamouth,Bhutan,15.809947789303346,438.92893475428605,-1.3335724977854089,96.96211493817437,16.66835663981423,33.8265833872322
2000-03-30 01:10:25.382538253,East Jessicaport,Jordan,9.701830997525995,386.3338174551797,0.7726938623912368,41.62926410958644,63.208642338991375,10.591819083493265
2000-03-30 21:20:08.640864086,Charlesland,Bolivia,21.11082689787927,386.51069687171815,0.5850310258020329,58.86857587858232,58.44329897949194,13.249020931102262
2000-03-31 17:29:51.899189918,East Erin,Montenegro,21.444981079416294,442.17769824643074,-0.882333895746522,37.724535721332245,44.14344148409661,43.392058177145
2000-04-01 13:39:35.157515751,South Amy,Uganda,22.359159998665,360.6141822564641,-0.9946007575865754,13.14612377863863,59.002972968865045,11.334411130135603
2000-04-02 09:49:18.415841584,Hernandezview,Saint Lucia,15.030964494142541,423.6978478192307,-0.18441862650472726,0.49289565827332904,50.45624050201154,1.0446506596499816
2000-04-03 05:59:01.674167416,Lorihaven,Marshall Islands,16.706837251348187,358.38757776132,1.9893910710789036,46.89719573495877,52.66644239685152,41.18497746919127
2000-04-04 02:08:44.932493249,Lesterfort,Holy See (Vatican City State),14.091570828685704,399.9249157621798,0.06773070699418694,35.22401815839915,13.861538630722169,23.652422852078804
2000-04-04 22:18:28.190819081,Wellsville,French Guiana,15.908147559231386,448.5942783329498,-1.7665776276956324,19.29312340910264,91.49849173850663,6.030286615816427
2000-04-05 18:28:11.449144914,Garciafurt,Trinidad and Tobago,20.754186702732767,443.1985109105735,1.6615629686480375,37.71089508595287,26.47551174445678,22.142142585788555
2000-04-06 14:37:54.707470746,Gregoryville,Greece,20.079163559737516,379.6721148945066,0.44865623760233825,69.13157894393935,20.162059497590178,11.198959303991701
2000-04-07 10:47:37.965796579,South Diana,Belize,15.5765494230117,406.3255328519209,-0.316439487032711,46.23273768735445,23.831478948214414,26.68584615364622
2000-04-08 06:57:21.224122412,North Adamland,Kuwait,22.764875153232765,321.7016741004781,-0.5220453707084137,62.63181365490708,2.0518717192272162,10.115238901232726
2000-04-09 03:07:04.482448244,Port Brent,Philippines,13.429927632243688,435.8972239435593,-1.212521751448369,53.58649970181113,78.28601765760398,31.302808003857617
2000-04-09 23:16:47.740774077,New Tonyfort,New Zealand,21.999431051244798,384.49089333973956,0.24332218482242168,83.26963555179549,73.62552756430362,38.95867136972914
2000-04-10 19:26:30.999099909,Lake Amberhaven,Sweden,5.873453043533839,339.59522043498305,1.0608672794634622,8.033874251082118,44.511400712445884,19.207946379173556
2000-04-11 15:36:14.257425742,West Lisaville,Botswana,16.377487474978608,371.62715581918786,1.2355890816386785,39.63047970483399,88.6966852911248,23.40832426882311
2000-04-12 11:45:57.515751575,Mendezton,Botswana,9.011849740865264,436.9104277452109,1.6529104670852897,45.5622809862686,51.466961033985946,19.202155076967774
2000-04-13 07:55:40.774077407,Turnerville,Malawi,19.04459549833367,476.3975158434872,-0.556824400816107,30.7900469329491,10.252239010921727,38.16292002394449
2000-04-14 04:05:24.032403240,Hutchinsonburgh,Israel,16.41664057845287,461.67793046923765,0.030012163729557884,85.45828268246164,53.33938185408667,0.963136990368979
2000-04-15 00:15:07.290729072,North Elizabeth,Cameroon,10.475711409217666,320.838342289769,-0.2576240047698848,75.37576030181816,93.62466059704592,35.32955874896431
2000-04-15 20:24:50.549054904,Lawsonmouth,Israel,13.760284714716889,299.36442665209097,-0.3301782544007042,4.146220146985657,28.42889987067626,0.08234777125620818
2000-04-16 16:34:33.807380738,New Sandra,Romania,12.709532489061045,378.85287536404564,0.5777869049255648,19.854822319350752,42.3331901703172,8.28892086183311
2000-04-17 12:44:17.065706570,Jasonmouth,Costa Rica,14.460079370187632,431.8916530864247,0.9206952945996842,33.70601551782707,98.52278967063299,25.066198069445555
2000-04-18 08:54:00.324032402,Scottland,Tajikistan,13.898396901259181,406.5124819835903,-0.3290953519880593,72.63735275001862,72.91875936531721,19.121589000744105
2000-04-19 05:03:43.582358236,North Kristopherland,Bermuda,16.998411393715006,352.71148416868255,0.9489183130685179,6.849925435762827,77.54564565067687,0.004525797771720574
2000-04-20 01:13:26.840684068,Rachelburgh,Latvia,17.35532542565333,275.76968935784737,0.7483226801651881,92.54104341260472,50.54322241169209,19.078273342648355
2000-04-20 21:23:10.099009900,Donnaland,Guam,20.155102870152835,448.67693497240896,0.8987309669678192,59.98618727366824,55.33590726836219,30.14463670184301
2000-04-21 17:32:53.357335732,New Julie,Belize,15.457971908297038,409.95574765082256,-2.0416633520692375,20.735305721810782,93.41784326738167,47.89605288143311
2000-04-22 13:42:36.615661566,Hartburgh,Jersey,8.999073953209619,411.31063622165016,1.0168861379961776,44.1065025201802,68.79004316707481,48.02889901045443
2000-04-23 09:52:19.873987398,Port Kevin,Dominica,11.217459099450613,466.9354291665908,-0.1846334896304616,84.03087611909913,87.85411370316805,23.52470822690849
2000-04-24 06:02:03.132313230,Hortonhaven,New Caledonia,13.100418742273451,432.003776221565,-0.5751770054826143,22.117996057983635,67.74688484328722,9.946394826696887
2000-04-25 02:11:46.390639064,Leslieberg,Algeria,9.192959236394056,457.1070260546836,-0.9282804598651112,6.567668268205029,32.76012654485646,0.9689857985386574
2000-04-25 22:21:29.648964896,West Nancyburgh,San Marino,13.506692386059086,379.45259025995574,-1.6295199336640223,21.24982702334576,30.35788177901694,40.9176087304102
2000-04-26 18:31:12.907290728,Lake James,Saint Kitts and Nevis,14.687501593485967,368.448022905565,0.43660227228323295,65.19112689948469,10.967586967327813,40.694246429663906
2000-04-27 14:40:56.165616560,North Daniel,Trinidad and Tobago,14.341855527042387,412.71728749625726,1.3952753431001286,69.88300602935553,18.177658886556358,44.71017766274647
2000-04-28 10:50:39.423942394,Lisabury,Uzbekistan,10.194876268759293,389.6829470772764,1.2890461636460528,60.15465525699635,77.12875763127478,48.65926767444891
2000-04-29 07:00:22.682268226,Lake Jacquelineton,Korea,19.804426736746393,325.7853853038874,1.1175220956373848,88.06905433415017,76.89011251896392,42.38926043832749
2000-04-30 03:10:05.940594058,New Miguel,Zimbabwe,14.698620679357466,402.8447848833116,-0.6403824529230144,49.73177083897239,41.69036382259284,8.315132501520539
2000-04-30 23:19:49.198919892,South Jamie,Burkina Faso,8.00761253977697,377.15438338486337,2.992738262357386,93.86699805451714,40.83915437012385,29.744623121508724
2000-05-01 19:29:32.457245724,East Toni,Norway,13.840347637027822,360.38393114414976,0.14774324858813825,38.33377925309782,23.754297320186033,31.70949309722879
2000-05-02 15:39:15.715571556,Port Jessica,Saint Helena,21.798649549888705,437.90812024418256,0.9771697440519952,39.128831793699916,23.042589058996843,35.145025583901926
2000-05-03 11:48:58.973897388,West Pattyville,Guyana,16.491846222657777,298.3829046440999,0.5097130166183428,58.28957477575548,96.99919992326086,25.717458714804458
2000-05-04 07:58:42.232223222,North Brian,Slovakia (Slovak Republic),4.298199398865226,423.39375127971937,0.6775107026224936,60.47993228574822,45.30853597622436,27.46782568499616
2000-05-05 04:08:25.490549054,Lake Stephaniebury,Cape Verde,20.482875888673565,512.9882230822977,-1.4600184118343962,93.43900234034508,30.51062160530521,18.189193422760773
2000-05-06 00:18:08.748874886,North Angelicaport,North Macedonia,12.653602075709006,307.4430705784682,2.0337526837343725,97.40240593007925,83.54038287742226,10.046400840953362
2000-05-06 20:27:52.007200720,Randallfurt,Seychelles,8.261532948455308,396.2201910011994,-0.970312112238203,99.0744240746684,95.43543536114943,27.319165708311527
2000-05-07 16:37:35.265526552,Sonyachester,Norway,12.043162473274418,271.68974176741335,0.924342064583144,10.064473166452581,13.044158975597886,28.56680496965974
2000-05-08 12:47:18.523852384,Port Jesus,India,14.56379206105816,441.45851010755644,0.012392242028285488,72.78389294523777,64.89785844082198,44.92565398953636
2000-05-09 08:57:01.782178218,North Codyhaven,Uganda,16.01635893139705,395.8091882683641,-0.4332673803751782,92.47915411705365,67.38197124619948,27.519552761880284
2000-05-10 05:06:45.040504050,Francishaven,Turkmenistan,17.348621072315815,354.721700643185,-1.0407494013537877,72.63655869518209,6.93119922067048,15.967095405602144
2000-05-11 01:16:28.298829882,Lake Eric,Indonesia,17.489818744145868,412.80766128063897,-1.8197303830463576,58.9638962440288,9.84003414148531,45.65617443961381
2000-05-11 21:26:11.557155714,Lake Jon,Russian Federation,21.960185128275334,394.7325460052561,-1.9834524640125386,67.82236767787074,61.14735470071724,44.42808240684613
2000-05-12 17:35:54.815481548,Lake Donaldland,Slovenia,10.945142614466306,407.40884837094006,0.0944217368487473,57.45891568408903,60.09372224389045,45.51509573963217
2000-05-13 13:45:38.073807380,Johnsonton,Argentina,16.80056069519538,343.98556326178027,-1.3698082372230393,78.15047182167663,49.81580102546555,34.9788704399698
2000-05-14 09:55:21.332133212,New Kathleen,Sao Tome and Principe,28.944171715813077,421.8310087938389,-0.23673230465029485,84.90494458383814,65.88921059496904,16.269137641749175
2000-05-15 06:05:04.590459046,Lake Kimberly,Philippines,21.075592927600738,392.7446077732395,-1.2633804683417693,59.85368998211962,53.72191576898474,49.87270933257898
2000-05-16 02:14:47.848784878,Joelfurt,Singapore,21.46163356854812,341.58230556118787,-1.372503936050809,28.723081198522138,79.25514491381435,49.03394696687038
2000-05-16 22:24:31.107110710,Austinton,Niue,14.530517380759802,347.841829978099,-0.51313428435079,97.29074102837744,34.93730795474641,34.15127942298552
2000-05-17 18:34:14.365436542,Lake Susanfort,Bulgaria,12.58642926054884,315.9160988212604,-0.29662394225476774,51.04674151404692,59.32353269906858,25.097582901042593
2000-05-18 14:43:57.623762376,Lake Travisbury,Sweden,3.9581869066947846,389.49454022017136,0.7992540580045184,58.59584085867855,91.25522646135468,34.700325113645796
2000-05-19 10:53:40.882088208,North Jennifer,Spain,17.60063500128362,442.8167242552796,0.3223100222652557,62.378666373915614,21.312554973915177,29.60471795665645
2000-05-20 07:03:24.140414040,South Eric,Cook Islands,13.724988743289508,345.0888215592166,1.3910255535326383,45.3781541585773,82.38257452938555,40.02087346625907
2000-05-21 03:13:07.398739874,South Charles,Norfolk Island,10.015125470297507,474.21513950927323,2.381042435609751,74.26816529869895,98.36604479011422,18.232457137902276
2000-05-21 23:22:50.657065706,Lake Thomasfort,Moldova,10.477292362676897,396.65522209003507,-2.4417524827965504,97.5498657535399,91.58996715225591,27.240885310965794
2000-05-22 19:32:33.915391538,Port Raymond,Reunion,17.04417452603063,431.5842565331957,1.2707074801900462,50.900525226098246,74.66855329975809,35.71431134399857
2000-05-23 15:42:17.173717370,West Victoriafurt,Niger,9.475998730169646,337.27554219989594,-1.0045927084474664,89.46369727366043,96.13601848962911,26.916815269569224
2000-05-24 11:52:00.432043204,Kaylaberg,Afghanistan,10.321694580800681,428.216933849488,0.2608817129317551,23.683697106961954,93.16289209077576,21.188940193842278
2000-05-25 08:01:43.690369036,New Dianeberg,Qatar,15.529723042477073,358.73717098632494,0.8006259284250585,86.13087203688696,46.16381398287912,22.287820258008555
